CRUISE,STATION_NAME,HAUL_NAME,FOCI_GRID,DATE,TIME,LAT,LON,DEPTH_BOTTOM,DEPTH,PRESSURE,TEMPERATURE1,SALINITY1,CONDUCTIVITY1,SIGMA_T,INSTRUMENT,DIRECTORY,CONDUCTIVITY2,FLOUROMETER,OXYGEN1,OXYGEN2,PAR,PH,POTENTIAL_DENSITY,SALINITY2,TEMPERATURE2,TRANS,COMMENTS_SEACAT_CTD,GEAR_NAME,NET
DY15-05,60,1,NA,2015-05-21,15:37:00,55.5756666666667,-156.641833333333,223,14,15,6.4167,31.6504,31.741318,24.8558,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON060.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,60,1,NA,2015-05-21,15:37:00,55.5756666666667,-156.641833333333,223,13,14,6.4733,31.6479,31.786303,24.846800000000002,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON060.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,60,1,NA,2015-05-21,15:37:00,55.5756666666667,-156.641833333333,223,12,13,6.491,31.6424,31.795731,24.8402,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON060.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,60,1,NA,2015-05-21,15:37:00,55.5756666666667,-156.641833333333,223,11,12,6.4912,31.6425,31.795494,24.8402,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON060.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,60,1,NA,2015-05-21,15:37:00,55.5756666666667,-156.641833333333,223,10,11,6.4915,31.6413,31.794207,24.8392,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON060.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,60,1,NA,2015-05-21,15:37:00,55.5756666666667,-156.641833333333,223,9,10,6.4919,31.6403,31.793276,24.8384,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON060.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,60,1,NA,2015-05-21,15:37:00,55.5756666666667,-156.641833333333,223,8,9,6.4918,31.6399,31.792355,24.8381,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON060.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,60,1,NA,2015-05-21,15:37:00,55.5756666666667,-156.641833333333,223,7,8,6.4918,31.64,31.792128,24.8382,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON060.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,60,1,NA,2015-05-21,15:37:00,55.5756666666667,-156.641833333333,223,6,7,6.4916,31.6399,31.791359,24.8381,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON060.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,60,1,NA,2015-05-21,15:37:00,55.5756666666667,-156.641833333333,223,5,6,6.491,31.6403,31.79076,24.8385,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON060.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,60,1,NA,2015-05-21,15:37:00,55.5756666666667,-156.641833333333,223,4,5,6.4912,31.6402,31.790445,24.8384,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON060.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,60,1,NA,2015-05-21,15:37:00,55.5756666666667,-156.641833333333,223,3,4,6.491,31.6402,31.789934,24.8385,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON060.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,60,1,NA,2015-05-21,15:37:00,55.5756666666667,-156.641833333333,223,2,3,6.4911,31.6404,31.789648,24.8386,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON060.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,60,1,NA,2015-05-21,15:37:00,55.5756666666667,-156.641833333333,223,1,2,6.494,31.6402,31.791496,24.838,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON060.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,60,1,NA,2015-05-21,15:37:00,55.5756666666667,-156.641833333333,223,0,1,6.4946,31.6402,31.791651,24.838,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON060.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,99,100,5.5453,31.8853,31.255869,25.1456,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,98,99,5.5448,31.8853,31.255035,25.1457,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,97,98,5.5425,31.8847,31.252184,25.1455,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,96,97,5.5411,31.884,31.249994,25.1451,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,95,96,5.5399,31.8835,31.248066,25.1448,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,94,95,5.5395,31.8829,31.246788,25.1444,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,93,94,5.5438,31.8844,31.251297,25.1451,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,92,93,5.5472,31.8857,31.254934,25.1458,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,91,92,5.5479,31.8859,31.255236,25.1459,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,90,91,5.5466,31.8852,31.253065,25.1454,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,89,90,5.5418,31.8827,31.24642,25.144,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,88,89,5.539,31.8807,31.241842,25.1427,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,87,88,5.5399,31.8806,31.242037,25.1426,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,86,87,5.5379,31.8777,31.237421,25.1405,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,85,86,5.5307,31.8732,31.22694,25.1378,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,84,85,5.5285,31.8724,31.223984,25.1374,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,83,84,5.528,31.872,31.222715,25.1371,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,82,83,5.5301,31.873,31.224926,25.1377,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,81,82,5.5224,31.8685,31.214077,25.135,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,80,81,5.506,31.8605,31.192854,25.1305,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,79,80,5.4947,31.8562,31.17914,25.1284,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,78,79,5.4938,31.8559,31.177683,25.1283,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,77,78,5.4848,31.8485,31.163132,25.1235,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,76,77,5.4944,31.8425,31.165464,25.1176,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,75,76,5.5002,31.8416,31.169117,25.1163,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,74,75,5.5066,31.8405,31.17301,25.1147,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,73,74,5.5159,31.8355,31.176006,25.1097,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,72,73,5.5178,31.8308,31.173027,25.1058,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,71,72,5.515,31.83,31.169605,25.1054,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,70,71,5.5146,31.829,31.167946,25.1047,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,69,70,5.5195,31.8258,31.168707,25.1016,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,68,69,5.5205,31.8242,31.167814,25.1002,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,67,68,5.521,31.8205,31.164408,25.0972,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,66,67,5.5203,31.813,31.156765,25.0914,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,65,66,5.5226,31.8077,31.153589,25.0869,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,64,65,5.5223,31.8061,31.151482,25.0857,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,63,64,5.5228,31.8043,31.149904,25.0842,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,62,63,5.525,31.8022,31.149475,25.0823,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,61,62,5.5275,31.8011,31.150099,25.0811,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,60,61,5.5316,31.8001,31.152308,25.0799,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,59,60,5.5353,31.7981,31.153124,25.0779,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,58,59,5.54,31.7949,31.153784,25.0748,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,57,58,5.5531,31.7905,31.160448,25.0698,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,56,57,5.566,31.7893,31.169769,25.0674,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,55,56,5.5752,31.7868,31.174879,25.0644,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,54,55,5.5888,31.7757,31.176018,25.054,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,53,54,5.6018,31.7685,31.180126,25.0469,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,52,53,5.6093,31.7657,31.183441,25.0437,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,51,52,5.6254,31.7606,31.191969,25.0378,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,50,51,5.6429,31.7567,31.202658,25.0327,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,49,50,5.6702,31.7508,31.219883,25.0249,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,48,49,5.6974,31.7469,31.238783,25.0187,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,47,48,5.7171,31.7439,31.252203,25.014,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,46,47,5.804,31.7343,31.315954,24.9962,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,45,46,5.9369,31.7133,31.408249,24.9639,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,44,45,6.0213,31.699,31.465792,24.9425,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,43,44,6.0328,31.6959,31.472315,24.9387,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,42,43,6.0494,31.6934,31.483549,24.9347,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,41,42,6.0896,31.6865,31.510687,24.9244,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,40,41,6.1188,31.6817,31.530359,24.9171,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,39,40,6.1424,31.6784,31.546867,24.9116,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,38,39,6.1797,31.6743,31.574093,24.9039,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,37,38,6.299,31.661,31.661833,24.8787,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,36,37,6.3145,31.6579,31.671558,24.8743,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,35,36,6.3174,31.6564,31.672216,24.8728,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,34,35,6.3207,31.6561,31.674309,24.8722,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,33,34,6.3383,31.656,31.688578,24.8699,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,32,33,6.3424,31.6561,31.691759,24.8695,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,70,1,NA,2015-05-22,05:02:00,55.814,-156.664666666667,226,31,32,6.348,31.6565,31.696346,24.8691,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON070.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
